ID,SGPA_2,Credits_2
21031A0101,0.0,13.5
21031A0102,5.77,19.5
21031A0103,6.69,19.5
21031A0104,7.77,19.5
21031A0105,0.0,16.5
21031A0106,6.31,19.5
21031A0107,6.38,19.5
21031A0108,5.54,19.5
21031A0109,6.46,19.5
21031A0110,5.77,19.5
21031A0111,6.08,19.5
21031A0112,6.46,19.5
21031A0113,6.08,19.5
21031A0114,6.69,19.5
21031A0115,6.38,19.5
21031A0116,0.0,16.5
21031A0117,6.23,19.5
21031A0118,0.0,18.0
21031A0119,0.0,9.0
21031A0120,0.0,16.5
21031A0121,7.23,19.5
21031A0122,6.46,19.5
21031A0123,6.08,19.5
21031A0124,7.23,19.5
21031A0125,0.0,9.0
21031A0126,6.15,19.5
21031A0127,6.15,19.5
21031A0128,0.0,7.5
21031A0129,0.0,18.0
21031A0130,6.92,19.5
21031A0131,0.0,15.0
21031A0132,6.08,19.5
21031A0133,5.92,19.5
21031A0134,0.0,18.0
21031A0135,6.15,19.5
21031A0136,6.23,19.5
21031A0137,6.08,19.5
21031A0138,6.15,19.5
21031A0139,6.23,19.5
21031A0201,5.85,19.5
21031A0202,0.0,16.5
21031A0203,5.85,19.5
21031A0204,0.0,16.5
21031A0205,7.69,19.5
21031A0206,7.92,19.5
21031A0207,6.85,19.5
21031A0208,7.77,19.5
21031A0209,5.92,19.5
21031A0210,6.23,19.5
21031A0211,6.92,19.5
21031A0212,6.38,19.5
21031A0213,6.77,19.5
21031A0214,7.08,19.5
21031A0215,6.15,19.5
21031A0216,6.38,19.5
21031A0217,0.0,10.5
21031A0218,6.38,19.5
21031A0219,6.15,19.5
21031A0220,0.0,16.5
21031A0221,6.31,19.5
21031A0222,7.08,19.5
21031A0223,6.92,19.5
21031A0224,7.77,19.5
21031A0225,6.0,19.5
21031A0226,6.31,19.5
21031A0227,6.08,19.5
21031A0228,0.0,0.0
21031A0229,6.31,19.5
21031A0230,6.85,19.5
21031A0231,0.0,10.5
21031A0232,7.92,19.5
21031A0233,7.0,19.5
21031A0234,7.0,19.5
21031A0235,0.0,0.0
21031A0236,5.92,19.5
21031A0237,6.31,19.5
21031A0238,6.62,19.5
21031A0239,7.92,19.5
21031A0301,0.0,3.0
21031A0302,5.77,19.5
21031A0303,7.38,19.5
21031A0304,7.31,19.5
21031A0305,0.0,16.5
21031A0306,6.15,19.5
21031A0307,6.69,19.5
21031A0308,6.54,19.5
21031A0309,6.69,19.5
21031A0310,6.77,19.5
21031A0311,0.0,16.5
21031A0312,6.46,19.5
21031A0313,6.46,19.5
21031A0314,5.69,19.5
21031A0315,6.15,19.5
21031A0316,5.77,19.5
21031A0317,5.77,19.5
21031A0318,6.54,19.5
21031A0319,6.0,19.5
21031A0320,0.0,13.5
21031A0321,0.0,13.5
21031A0322,5.92,19.5
21031A0323,8.69,19.5
21031A0324,6.31,19.5
21031A0325,0.0,16.5
21031A0326,0.0,10.5
21031A0327,7.23,19.5
21031A0328,7.23,19.5
21031A0329,7.69,19.5
21031A0330,0.0,16.5
21031A0401,6.15,19.5
21031A0402,6.15,19.5
21031A0403,6.77,19.5
21031A0404,7.08,19.5
21031A0405,6.23,19.5
21031A0406,6.23,19.5
21031A0407,7.85,19.5
21031A0408,7.38,19.5
21031A0409,6.92,19.5
21031A0410,7.92,19.5
21031A0411,6.69,19.5
21031A0412,7.46,19.5
21031A0413,6.15,19.5
21031A0414,6.69,19.5
21031A0415,0.0,9.0
21031A0416,7.0,19.5
21031A0417,7.31,19.5
21031A0418,6.15,19.5
21031A0419,6.38,19.5
21031A0420,7.23,19.5
21031A0421,7.0,19.5
21031A0422,6.38,19.5
21031A0423,9.08,19.5
21031A0424,6.54,19.5
21031A0425,6.38,19.5
21031A0426,6.85,19.5
21031A0427,7.77,19.5
21031A0428,0.0,16.5
21031A0429,7.31,19.5
21031A0430,7.23,19.5
21031A0431,6.77,19.5
21031A0432,0.0,7.5
21031A0433,0.0,13.5
21031A0434,6.38,19.5
21031A0435,7.38,19.5
21031A0436,7.69,19.5
21031A0437,7.62,19.5
21031A0438,6.77,19.5
21031A0439,6.38,19.5
21031A0440,5.92,19.5
21031A0441,7.46,19.5
21031A0442,6.54,19.5
21031A0443,6.46,19.5
21031A0444,7.38,19.5
21031A0445,7.0,19.5
21031A0446,6.85,19.5
21031A0447,8.38,19.5
21031A0448,6.69,19.5
21031A0449,6.69,19.5
21031A0450,6.0,19.5
21031A0451,6.62,19.5
21031A0452,6.92,19.5
21031A0453,6.08,19.5
21031A0454,7.69,19.5
21031A0455,6.54,19.5
21031A0456,6.46,19.5
21031A0457,6.38,19.5
21031A0458,6.23,19.5
21031A0459,7.77,19.5
21031A0460,6.31,19.5
21031A0461,6.23,19.5
21031A0501,6.31,19.5
21031A0502,9.38,19.5
21031A0503,8.31,19.5
21031A0504,5.85,19.5
21031A0505,6.38,19.5
21031A0506,7.85,19.5
21031A0507,8.69,19.5
21031A0508,8.23,19.5
21031A0509,7.69,19.5
21031A0510,0.0,13.5
21031A0511,7.23,19.5
21031A0512,7.54,19.5
21031A0513,7.62,19.5
21031A0514,7.23,19.5
21031A0515,7.54,19.5
21031A0516,8.77,19.5
21031A0517,7.38,19.5
21031A0518,8.23,19.5
21031A0519,7.62,19.5
21031A0520,7.77,19.5
21031A0521,6.46,19.5
21031A0522,8.85,19.5
21031A0523,8.08,19.5
21031A0524,6.23,19.5
21031A0525,0.0,16.5
21031A0526,5.92,19.5
21031A0527,6.62,19.5
21031A0528,7.38,19.5
21031A0529,7.23,19.5
21031A0530,7.08,19.5
21031A0531,7.85,19.5
21031A0532,9.0,19.5
21031A0533,8.46,19.5
21031A0534,9.38,19.5
21031A0535,8.31,19.5
21031A0536,8.46,19.5
21031A0537,8.92,19.5
21031A0538,7.38,19.5
21031A0539,6.62,19.5
21031A0540,8.62,19.5
21031A0541,8.0,19.5
21031A0542,0.0,10.5
21031A0543,7.23,19.5
21031A0544,8.77,19.5
21031A0545,6.69,19.5
21031A0546,8.77,19.5
21031A0547,7.54,19.5
21031A0548,8.62,19.5
21031A0549,7.15,19.5
21031A0550,6.77,19.5
21031A0551,8.15,19.5
21031A0552,9.23,19.5
21031A0553,7.31,19.5
21031A0554,8.62,19.5
21031A0555,6.85,19.5
21031A0556,7.46,19.5
21031A0557,7.62,19.5
21031A0558,6.92,19.5
21031A0559,6.15,19.5
21031A0560,6.08,19.5
21031A0561,8.77,19.5
21031A0562,5.62,19.5
